Timestamp,Log Level,Log Source,Log Type,Log Severity,Log Message,Source IP,Destination IP,User,Error Code,Session ID,Label,Log Source Type,Log Action,Log Component,User Role,Log Duration,Log Process,Log Event,Error Type,Session Duration,User Activity
2024-08-23 13:59:44,INFO,Server-2,Security,Medium,Connection failed Blocked IP,16.132.252.191,163.211.225.198,user-33,ERR-SMT,SESSION-383,,Firewall,Error,Connection Packet Filter,User,0:00:06,Connection Establishment,,IP Spoofing,0:00:28,Blocking Suspicious Traffic
2024-07-20 08:33:42,INFO,Server-4,Access,Medium,Blocked IP User login,253.224.108.89,22.78.220.6,user-70,ERR-AEB,SESSION-294,,Database,Error,Packet Filter Authentication,User,0:00:04,Login,,IP Spoofing,0:03:26,Blocking Suspicious Traffic
2024-07-15 16:57:04,WARNING,Server-4,Access,High,User login User login,156.102.187.166,35.7.57.105,user-74,ERR-YOC,SESSION-521,,Server,Access,Authentication Connection,Admin,0:00:08,Connection Establishment,,Database Error,0:04:26,Blocking Suspicious Traffic
2024-07-27 03:19:08,INFO,Server-6,Security,Low,Blocked IP Blocked IP,129.87.39.99,6.88.10.139,user-47,ERR-UE3,SESSION-522,,Firewall,Block,Authentication Authentication,User,0:00:08,Filtering,,IP Spoofing,0:04:02,Login
2024-07-28 00:44:56,DEBUG,Server-7,Security,Medium,Blocked IP Connection failed,1.117.215.212,113.142.182.106,user-37,ERR-0Y8,SESSION-901,,Firewall,Access,Packet Filter Authentication,User,0:00:08,Login,,Database Error,0:01:15,Blocking Suspicious Traffic
2024-05-30 09:06:03,DEBUG,Server-9,Access,Low,Blocked IP User login,157.105.17.88,121.129.215.252,user-49,ERR-EHX,SESSION-308,,Database,Access,Connection Packet Filter,User,0:00:07,Login,,IP Spoofing,0:00:49,Database Connection Establishment
2024-03-10 16:07:20,DEBUG,Server-10,Access,High,Connection failed Blocked IP,210.13.243.134,112.146.4.153,user-86,ERR-82M,SESSION-990,,Database,Block,Connection Connection,Admin,0:00:07,Login,,IP Spoofing,0:00:14,Blocking Suspicious Traffic
2024-02-08 00:41:06,ERROR,Server-8,Security,Medium,Connection failed User login,248.202.244.28,200.127.208.246,user-79,ERR-DBN,SESSION-274,,Server,Block,Packet Filter Authentication,User,0:00:07,Login,,Database Error,0:03:14,Login
2024-06-24 01:12:07,WARNING,Server-10,Error,Low,Blocked IP User login,164.129.55.239,244.67.145.61,user-69,ERR-JMF,SESSION-955,,Database,Block,Connection Authentication,Admin,0:00:05,Connection Establishment,,IP Spoofing,0:03:12,Blocking Suspicious Traffic
2024-09-21 09:56:13,WARNING,Server-1,Access,Low,Blocked IP Blocked IP,230.117.165.241,68.115.151.26,user-68,ERR-YZF,SESSION-884,,Database,Error,Connection Authentication,User,0:00:09,Login,,Connection Timeout,0:04:18,Login
2024-06-10 22:11:21,WARNING,Server-8,Error,High,Connection failed User login,131.167.253.109,64.86.144.29,user-18,ERR-YAW,SESSION-973,,Server,Access,Authentication Packet Filter,User,0:00:09,Connection Establishment,,IP Spoofing,0:02:13,Login
2024-10-16 05:18:37,DEBUG,Server-2,Access,High,Connection failed User login,131.58.40.216,232.148.183.193,user-77,ERR-1QZ,SESSION-323,,Firewall,Error,Connection Authentication,Admin,0:00:08,Connection Establishment,,Database Error,0:03:57,Blocking Suspicious Traffic
2024-01-12 16:11:04,INFO,Server-7,Error,Low,Connection failed User login,56.223.199.78,204.145.123.14,user-19,ERR-Y0M,SESSION-254,,Server,Access,Authentication Packet Filter,User,0:00:02,Connection Establishment,,Database Error,0:00:25,Database Connection Establishment
2024-09-23 09:47:08,ERROR,Server-6,Error,Medium,Connection failed User login,80.251.10.225,249.184.105.45,user-49,ERR-SIF,SESSION-324,,Database,Block,Packet Filter Packet Filter,Admin,0:00:02,Filtering,,Connection Timeout,0:04:34,Database Connection Establishment
2024-04-07 20:04:07,DEBUG,Server-10,Security,High,Connection failed Connection failed,8.22.48.52,221.218.97.195,user-31,ERR-HJI,SESSION-902,,Database,Error,Connection Connection,User,0:00:04,Filtering,,Database Error,0:01:14,Blocking Suspicious Traffic
2024-04-13 13:39:01,WARNING,Server-5,Security,Low,Connection failed Connection failed,8.48.36.97,111.25.4.16,user-14,ERR-LW5,SESSION-420,,Server,Error,Authentication Authentication,User,0:00:05,Filtering,,Database Error,0:03:48,Blocking Suspicious Traffic
2024-05-14 16:40:40,WARNING,Server-3,Access,Low,Blocked IP Blocked IP,101.67.174.96,208.68.115.165,user-63,ERR-H9H,SESSION-117,,Database,Error,Packet Filter Packet Filter,User,0:00:10,Connection Establishment,,Database Error,0:02:35,Database Connection Establishment
2024-04-16 06:12:12,INFO,Server-4,Security,Medium,User login Connection failed,24.35.202.78,11.121.147.164,user-8,ERR-HJC,SESSION-311,,Server,Error,Packet Filter Connection,User,0:00:03,Login,,Database Error,0:04:49,Login
2024-06-15 16:47:54,WARNING,Server-3,Error,Medium,Connection failed User login,240.107.249.165,145.130.246.21,user-27,ERR-L6K,SESSION-387,,Firewall,Access,Connection Connection,User,0:00:07,Filtering,,IP Spoofing,0:02:41,Blocking Suspicious Traffic
2024-11-29 21:07:14,DEBUG,Server-8,Security,High,Connection failed Blocked IP,39.21.192.160,127.77.161.40,user-31,ERR-HIY,SESSION-835,,Database,Error,Packet Filter Connection,Admin,0:00:06,Login,,IP Spoofing,0:02:12,Blocking Suspicious Traffic
2024-12-20 02:13:30,WARNING,Server-4,Security,High,User login Connection failed,212.218.48.14,139.147.216.70,user-40,ERR-ZXM,SESSION-585,,Firewall,Access,Connection Packet Filter,User,0:00:09,Connection Establishment,,Database Error,0:04:16,Database Connection Establishment
2024-06-26 12:22:01,ERROR,Server-7,Security,Medium,Connection failed Connection failed,210.174.225.168,119.49.56.233,user-62,ERR-BKF,SESSION-184,,Server,Block,Authentication Connection,Admin,0:00:07,Login,,Connection Timeout,0:04:59,Login
2024-08-31 20:33:06,WARNING,Server-10,Access,High,Blocked IP Connection failed,150.51.212.90,5.118.104.215,user-60,ERR-VD9,SESSION-525,,Server,Error,Packet Filter Authentication,User,0:00:07,Login,,IP Spoofing,0:02:39,Login
2024-05-01 15:44:32,ERROR,Server-1,Access,High,User login Connection failed,207.135.169.186,234.14.155.76,user-24,ERR-G6G,SESSION-230,,Firewall,Error,Authentication Connection,User,0:00:10,Connection Establishment,,IP Spoofing,0:02:47,Database Connection Establishment
2024-02-28 04:30:45,DEBUG,Server-2,Error,Medium,Connection failed Connection failed,145.26.134.240,123.116.173.249,user-37,ERR-MTW,SESSION-101,,Server,Block,Connection Connection,User,0:00:10,Login,,IP Spoofing,0:00:37,Database Connection Establishment
2024-03-04 07:33:36,WARNING,Server-4,Error,Low,Connection failed User login,168.140.158.254,144.21.111.167,user-83,ERR-CX9,SESSION-972,,Database,Access,Authentication Connection,User,0:00:08,Connection Establishment,,Database Error,0:02:32,Blocking Suspicious Traffic
2024-07-18 09:13:58,ERROR,Server-7,Error,High,User login User login,225.221.238.234,123.178.77.70,user-68,ERR-EX5,SESSION-869,,Server,Block,Authentication Authentication,Admin,0:00:10,Filtering,,IP Spoofing,0:00:48,Login
2024-12-26 00:47:36,WARNING,Server-6,Access,Medium,Connection failed Blocked IP,48.233.254.218,110.77.253.124,user-70,ERR-PM3,SESSION-135,,Firewall,Error,Connection Authentication,User,0:00:07,Connection Establishment,,Database Error,0:02:17,Login
2024-09-19 12:36:41,INFO,Server-10,Security,Low,Blocked IP Connection failed,111.26.137.95,155.198.172.85,user-99,ERR-CK9,SESSION-438,,Server,Block,Packet Filter Packet Filter,User,0:00:05,Login,,Connection Timeout,0:01:47,Blocking Suspicious Traffic
2024-07-27 11:20:19,DEBUG,Server-1,Access,Low,Connection failed Connection failed,224.229.221.49,37.101.3.237,user-96,ERR-OIN,SESSION-021,,Server,Error,Connection Authentication,Admin,0:00:10,Connection Establishment,,IP Spoofing,0:00:40,Database Connection Establishment
2024-04-08 22:11:26,INFO,Server-2,Security,Medium,Blocked IP Blocked IP,199.58.48.19,74.220.176.205,user-88,ERR-NQN,SESSION-714,,Server,Error,Authentication Packet Filter,User,0:00:01,Connection Establishment,,IP Spoofing,0:00:49,Blocking Suspicious Traffic
2024-09-08 06:23:58,DEBUG,Server-5,Error,Low,Connection failed Blocked IP,128.255.91.128,44.43.72.106,user-90,ERR-DS3,SESSION-246,,Firewall,Access,Packet Filter Connection,Admin,0:00:07,Filtering,,IP Spoofing,0:04:25,Database Connection Establishment
2024-05-01 15:29:32,INFO,Server-6,Security,Low,Connection failed Connection failed,40.118.109.35,53.133.65.138,user-27,ERR-ZBF,SESSION-907,,Database,Block,Packet Filter Packet Filter,Admin,0:00:01,Filtering,,Connection Timeout,0:00:55,Database Connection Establishment
2024-11-07 12:29:50,INFO,Server-9,Error,Medium,Blocked IP Blocked IP,12.223.172.150,240.195.205.225,user-17,ERR-AGV,SESSION-667,,Database,Access,Authentication Connection,User,0:00:03,Connection Establishment,,Database Error,0:01:29,Database Connection Establishment
2024-08-17 13:58:37,DEBUG,Server-8,Access,Low,Connection failed User login,88.31.216.97,172.103.236.11,user-5,ERR-5U0,SESSION-163,,Firewall,Access,Authentication Authentication,Admin,0:00:06,Connection Establishment,,Database Error,0:03:44,Database Connection Establishment
2024-09-14 04:15:01,WARNING,Server-9,Security,Low,Connection failed Connection failed,15.192.137.96,212.232.197.227,user-39,ERR-SWS,SESSION-135,,Firewall,Access,Authentication Connection,User,0:00:09,Filtering,,Connection Timeout,0:00:25,Database Connection Establishment
2024-12-03 15:07:12,DEBUG,Server-9,Error,Low,Blocked IP Connection failed,0.250.113.104,239.233.75.24,user-40,ERR-E5X,SESSION-535,,Database,Access,Authentication Packet Filter,Admin,0:00:09,Connection Establishment,,Connection Timeout,0:04:04,Login
2024-02-13 04:03:47,DEBUG,Server-4,Security,Low,Blocked IP Connection failed,175.134.206.145,57.121.69.14,user-62,ERR-OY4,SESSION-441,,Database,Error,Packet Filter Packet Filter,Admin,0:00:06,Filtering,,Connection Timeout,0:03:24,Login
2024-07-25 06:04:53,INFO,Server-5,Security,Medium,Connection failed User login,37.67.30.20,5.3.81.79,user-18,ERR-Q4X,SESSION-025,,Server,Access,Authentication Authentication,Admin,0:00:09,Filtering,,Connection Timeout,0:02:00,Blocking Suspicious Traffic
2024-02-05 01:57:47,WARNING,Server-7,Security,Low,User login Blocked IP,120.33.55.27,141.4.183.106,user-58,ERR-VVW,SESSION-382,,Server,Access,Packet Filter Packet Filter,Admin,0:00:02,Login,,Database Error,0:02:28,Login
2024-09-30 17:37:06,WARNING,Server-5,Security,Medium,User login Connection failed,120.0.43.216,209.188.210.14,user-86,ERR-V6E,SESSION-055,,Firewall,Access,Packet Filter Packet Filter,User,0:00:08,Login,,Connection Timeout,0:02:44,Login
2024-07-14 14:38:42,WARNING,Server-2,Error,High,User login Blocked IP,164.57.235.115,50.41.223.205,user-87,ERR-8SQ,SESSION-063,,Database,Block,Connection Packet Filter,User,0:00:01,Connection Establishment,,Connection Timeout,0:02:13,Login
2024-03-21 06:33:31,WARNING,Server-7,Security,Low,User login Blocked IP,155.142.29.107,30.157.13.114,user-69,ERR-TDI,SESSION-379,,Firewall,Access,Connection Authentication,User,0:00:08,Login,,IP Spoofing,0:04:03,Database Connection Establishment
2024-05-24 00:48:06,INFO,Server-5,Error,Medium,Blocked IP Blocked IP,204.90.146.177,27.153.246.228,user-66,ERR-TMC,SESSION-401,,Database,Access,Packet Filter Authentication,User,0:00:07,Connection Establishment,,IP Spoofing,0:01:39,Login
2024-01-08 16:17:37,WARNING,Server-6,Access,High,Connection failed User login,225.190.253.36,249.226.117.195,user-71,ERR-D6J,SESSION-111,,Server,Access,Packet Filter Authentication,Admin,0:00:10,Login,,IP Spoofing,0:02:59,Blocking Suspicious Traffic
2024-12-30 20:14:29,DEBUG,Server-10,Security,Low,User login Connection failed,32.122.168.117,0.135.119.36,user-8,ERR-U1U,SESSION-678,,Server,Error,Packet Filter Authentication,Admin,0:00:05,Connection Establishment,,IP Spoofing,0:03:54,Login
2024-05-22 18:28:23,DEBUG,Server-1,Security,Low,User login User login,38.250.7.93,129.235.118.144,user-60,ERR-1GL,SESSION-081,,Firewall,Block,Connection Connection,User,0:00:10,Filtering,,Connection Timeout,0:04:55,Login
2024-06-21 13:25:13,ERROR,Server-7,Access,High,User login Blocked IP,2.2.72.36,72.218.6.188,user-7,ERR-M6I,SESSION-147,,Database,Error,Packet Filter Packet Filter,User,0:00:09,Filtering,,Connection Timeout,0:02:55,Login
2024-09-29 07:39:05,INFO,Server-10,Access,Medium,User login User login,254.83.115.252,253.4.111.195,user-2,ERR-FIG,SESSION-383,,Database,Error,Connection Authentication,User,0:00:07,Filtering,,IP Spoofing,0:03:58,Database Connection Establishment
2024-08-05 10:05:17,ERROR,Server-4,Access,Low,Blocked IP Blocked IP,50.172.26.41,123.241.170.81,user-57,ERR-8GC,SESSION-671,,Server,Access,Connection Authentication,User,0:00:09,Filtering,,Connection Timeout,0:04:52,Database Connection Establishment
2024-08-05 11:01:32,WARNING,Server-9,Error,Low,Connection failed Blocked IP,67.86.150.3,164.27.91.155,user-9,ERR-VUJ,SESSION-018,,Database,Error,Authentication Packet Filter,Admin,0:00:06,Connection Establishment,,Database Error,0:00:40,Blocking Suspicious Traffic
2024-04-02 03:21:02,ERROR,Server-9,Access,High,Connection failed Blocked IP,22.131.247.104,79.213.146.197,user-36,ERR-A34,SESSION-564,,Firewall,Error,Packet Filter Packet Filter,User,0:00:01,Filtering,,Database Error,0:04:08,Database Connection Establishment
2024-09-13 10:23:00,DEBUG,Server-6,Access,Medium,Connection failed Blocked IP,49.119.125.158,34.41.193.204,user-47,ERR-QWW,SESSION-590,,Database,Block,Packet Filter Packet Filter,Admin,0:00:07,Filtering,,Database Error,0:00:17,Blocking Suspicious Traffic
2024-09-01 12:50:59,INFO,Server-8,Security,Medium,Blocked IP User login,111.111.58.7,120.164.138.195,user-13,ERR-M9T,SESSION-354,,Database,Access,Connection Authentication,User,0:00:10,Login,,IP Spoofing,0:03:04,Database Connection Establishment
2024-06-12 04:12:32,INFO,Server-2,Security,Medium,User login User login,136.76.244.245,3.14.47.4,user-36,ERR-HOO,SESSION-104,,Database,Block,Connection Packet Filter,User,0:00:09,Connection Establishment,,IP Spoofing,0:04:33,Blocking Suspicious Traffic
2024-06-21 15:39:58,DEBUG,Server-2,Access,Medium,User login Connection failed,132.155.195.139,98.96.124.224,user-45,ERR-PJ1,SESSION-173,,Server,Error,Packet Filter Connection,User,0:00:07,Connection Establishment,,Database Error,0:03:33,Database Connection Establishment
2024-11-06 15:46:55,ERROR,Server-10,Security,Low,Blocked IP Connection failed,208.218.20.115,150.12.0.79,user-44,ERR-R5N,SESSION-235,,Firewall,Access,Connection Authentication,Admin,0:00:09,Filtering,,Connection Timeout,0:03:36,Blocking Suspicious Traffic
2024-05-25 22:08:25,WARNING,Server-6,Security,Low,Blocked IP Blocked IP,40.31.109.228,178.238.190.127,user-2,ERR-QXP,SESSION-265,,Database,Error,Connection Connection,Admin,0:00:09,Login,,IP Spoofing,0:04:53,Login
2024-11-23 19:34:17,DEBUG,Server-8,Error,Medium,Connection failed Blocked IP,230.88.135.177,130.90.16.139,user-71,ERR-4Q9,SESSION-926,,Firewall,Access,Connection Authentication,User,0:00:03,Login,,Database Error,0:04:38,Login
2024-07-30 15:28:06,DEBUG,Server-8,Security,Low,User login Blocked IP,146.226.218.34,38.183.119.230,user-3,ERR-VGV,SESSION-214,,Server,Access,Authentication Authentication,User,0:00:06,Login,,Database Error,0:03:56,Database Connection Establishment
2024-10-21 01:14:46,WARNING,Server-8,Error,Medium,Blocked IP Blocked IP,111.214.212.113,231.92.43.177,user-15,ERR-C1U,SESSION-366,,Server,Access,Connection Connection,User,0:00:02,Login,,Database Error,0:04:26,Blocking Suspicious Traffic
2024-03-28 23:58:33,INFO,Server-6,Security,Medium,User login Blocked IP,49.28.177.232,181.25.212.6,user-64,ERR-VAZ,SESSION-885,,Firewall,Access,Connection Connection,User,0:00:10,Connection Establishment,,Database Error,0:00:21,Login
2024-06-20 15:20:48,DEBUG,Server-3,Error,High,Connection failed Connection failed,183.223.26.120,255.135.153.108,user-71,ERR-804,SESSION-368,,Server,Block,Connection Packet Filter,User,0:00:01,Filtering,,Database Error,0:01:04,Database Connection Establishment
2024-04-03 09:24:06,ERROR,Server-9,Error,High,Blocked IP Blocked IP,13.78.27.21,32.53.155.126,user-82,ERR-JA7,SESSION-144,,Firewall,Error,Packet Filter Connection,Admin,0:00:05,Login,,IP Spoofing,0:01:55,Login
2024-04-14 23:32:09,ERROR,Server-8,Security,Low,Connection failed Connection failed,93.38.226.178,36.72.221.70,user-95,ERR-JH1,SESSION-331,,Server,Access,Connection Packet Filter,User,0:00:10,Login,,IP Spoofing,0:02:49,Database Connection Establishment
2024-12-09 11:22:25,DEBUG,Server-10,Access,High,User login Blocked IP,204.41.202.124,175.213.91.223,user-78,ERR-H2Q,SESSION-586,,Firewall,Block,Connection Packet Filter,Admin,0:00:03,Login,,IP Spoofing,0:03:49,Login
2024-12-10 13:20:28,WARNING,Server-5,Security,Low,User login User login,122.252.9.245,128.47.3.99,user-12,ERR-WGM,SESSION-917,,Database,Access,Connection Packet Filter,Admin,0:00:09,Connection Establishment,,Database Error,0:04:22,Login
2024-07-11 19:33:59,WARNING,Server-4,Access,Medium,User login User login,194.40.154.80,192.71.106.255,user-20,ERR-UK1,SESSION-312,,Firewall,Access,Packet Filter Authentication,User,0:00:10,Login,,IP Spoofing,0:01:27,Blocking Suspicious Traffic
2024-09-21 23:38:21,ERROR,Server-3,Access,High,User login Blocked IP,229.253.213.153,67.138.231.67,user-97,ERR-F3K,SESSION-840,,Server,Error,Connection Packet Filter,User,0:00:03,Login,,Connection Timeout,0:04:30,Login
2024-08-13 03:36:46,DEBUG,Server-7,Access,Medium,Connection failed Blocked IP,251.218.64.111,74.201.125.72,user-14,ERR-X5Z,SESSION-127,,Server,Error,Packet Filter Authentication,Admin,0:00:06,Connection Establishment,,Database Error,0:02:37,Login
2024-04-04 13:24:45,INFO,Server-8,Security,Medium,Blocked IP Blocked IP,41.150.34.33,50.27.212.153,user-49,ERR-BFV,SESSION-604,,Database,Error,Packet Filter Authentication,Admin,0:00:04,Connection Establishment,,Connection Timeout,0:03:57,Blocking Suspicious Traffic
2024-07-22 22:41:21,INFO,Server-6,Access,High,Blocked IP Connection failed,219.82.40.180,57.208.171.130,user-81,ERR-MJD,SESSION-299,,Firewall,Error,Authentication Connection,Admin,0:00:06,Connection Establishment,,IP Spoofing,0:00:53,Login
2024-01-26 19:46:11,ERROR,Server-8,Access,Medium,User login Connection failed,75.218.119.173,112.220.11.215,user-46,ERR-4LC,SESSION-207,,Server,Block,Authentication Authentication,User,0:00:02,Login,,IP Spoofing,0:03:46,Blocking Suspicious Traffic
2024-02-21 07:52:29,WARNING,Server-7,Access,High,Connection failed User login,51.177.204.171,22.47.219.64,user-22,ERR-U1A,SESSION-846,,Firewall,Error,Packet Filter Packet Filter,User,0:00:01,Filtering,,IP Spoofing,0:01:43,Database Connection Establishment
